Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
The Lake Hotel Polonnaruwa,Hotel,North Central,Polonnaruwa,Manula Harijith,1,"One of the worst services that I've ever experienced. We have done the booking for standard rooms. We confirmed the prices multiple times with the hotel through phone calls. But when we checked into the hotel, they led us to different rooms which has higher rates. We did not know that and they haven't told us about that. We only knew this when only the bill arrived the following day, morning. When we told this to the management, they argued with us. We have been scammed. Also, the food wasn't any good. No taste at all.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dGhqEWqPfTmJvB4xTWfYp4H54MdxSpW9myoDZik47G5d1CyOr4qoUH1zWvUd9pv_e9Wc8cBjGhMJoAB2lbKN5E6eXDys6DXVYpwvQnE3pYygE9zxBOzL0WfDbQIB8hnTyJx0_4YFNj9kEIeNZ9FHR8H0H0B7j-mdTtCbqQDbJMQIVdEKdyQIfGgWaj_nSFAiCPlPMZfM3pgRlyX69xhdR7sXzirk5l_ZGY85WzPOY_nRjln4RM0C62kwKrUgnBQIs0hVNxKM7XUtHRMUi0Da3Danwu99N6OuKvSWKFTLkpNvtSkw83t5IUDI4lkda5NHzwyAocg73RGpx5MXLWd_A4KE-1VZjEvHAVt5w-VZCdZKcUkCdZ8hrlT9DYnnbOiO-x6YBW0j0WocpMiW4kaHAkM6XjOUnsWIxwM4A_WQnMIAgHGCkM2dFhH5yqoXltYUsL7oA7Y78zXZszekGDm8zjdLEh9N6LgYma30ZI4RqeksbNHQnzwcuGB8g03T3xjQrtBSNUgKZwWUiRdmfyvzNqs_0UnNF9rAWwP67SALLrHqv7Fmt7U0oKIG7eE2JxVK3zEO2J&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJtdKj88lE-zoRUyFD92P4Dwo
Hotel Sudu Araliya Polonnaruwa,Hotel,North Central,Polonnaruwa,Pamuditha Liyanage,4,"I have stayed at several other Araliya chain hotels, and compared to them, this property appears to be less well maintained. The rooms were spacious, but the cleanliness and overall upkeep could be improved. Dental kits were provided only upon request.

On a positive note, the staff were exceptionally courteous, friendly, and supportive throughout the stay. The buffet did not offer a wide variety of dishes, but the available selections were flavourful and well-prepared.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fexv3x-FTIWjZBl9BTv3VVS1wp7dC5t0VuVrlcdapXAQZLDETRSUE9Yc4oyJ6aMoyKXjlE97jL6Eyaw4Pu92Dr5-3TuCLRPXF7KH0dKdXTH8v04tVyi0TgfgKXqmwDMy7u538olayx_Pa3rNEeMpJZAyFbHHNegF2X1sVugg6TzoBoREGhKoDWkPnfArnDCRSCJmhbgekSGzEivoOENln1MH5n7pWmrt2iyea-diPA4P3jQTJoLQYPpMKzVFC2uCwMNrazx9yIfaPgt1aXQ9DW7kPaKuw5GwkXHreN-Sd8QuO5avM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ87b8KspE-zoRA7Ox5C2jCl8
Hotel Sudu Araliya Polonnaruwa,Hotel,North Central,Polonnaruwa,PRABUDDHA NIMALARATHNE,5,"Room: Superb! The room was very spacious with a large, comfortable bed — perfect for relaxing after a long day.
Location: Excellent location with a beautiful lake view. Truly peaceful and scenic.
Service: Outstanding! The staff were extremely kind and attentive — always quick to respond. I have never experienced such wonderful hospitality before.
Food: The buffet offered a wide variety of delicious dishes. Everything was fresh and flavorful.
Special Thanks: A heartfelt thank you to Mrs. Sagarika Hemarathne for her exceptional support and warm hospitality. She made our stay truly memorable!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fexv3x-FTIWjZBl9BTv3VVS1wp7dC5t0VuVrlcdapXAQZLDETRSUE9Yc4oyJ6aMoyKXjlE97jL6Eyaw4Pu92Dr5-3TuCLRPXF7KH0dKdXTH8v04tVyi0TgfgKXqmwDMy7u538olayx_Pa3rNEeMpJZAyFbHHNegF2X1sVugg6TzoBoREGhKoDWkPnfArnDCRSCJmhbgekSGzEivoOENln1MH5n7pWmrt2iyea-diPA4P3jQTJoLQYPpMKzVFC2uCwMNrazx9yIfaPgt1aXQ9DW7kPaKuw5GwkXHreN-Sd8QuO5avM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ87b8KspE-zoRA7Ox5C2jCl8
Hotel Sudu Araliya Polonnaruwa,Hotel,North Central,Polonnaruwa,Himarsha Rajapaksha,4,"I had a really pleasant stay at Hotel Sudu Araliya in Polonnaruwa. The hotel has a great location facing the beautiful Parakrama Samudraya, which makes the view so relaxing. The staff were very kind and always willing to help. The rooms were spacious, clean, and comfortable. The food was tasty with a good mix of local and international dishes. The pool area and garden were well maintained, creating a peaceful atmosphere. Overall, it was a very comfortable and enjoyable experience — perfect for anyone visiting the cultural city of Polonnaruwa!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fexv3x-FTIWjZBl9BTv3VVS1wp7dC5t0VuVrlcdapXAQZLDETRSUE9Yc4oyJ6aMoyKXjlE97jL6Eyaw4Pu92Dr5-3TuCLRPXF7KH0dKdXTH8v04tVyi0TgfgKXqmwDMy7u538olayx_Pa3rNEeMpJZAyFbHHNegF2X1sVugg6TzoBoREGhKoDWkPnfArnDCRSCJmhbgekSGzEivoOENln1MH5n7pWmrt2iyea-diPA4P3jQTJoLQYPpMKzVFC2uCwMNrazx9yIfaPgt1aXQ9DW7kPaKuw5GwkXHreN-Sd8QuO5avM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ87b8KspE-zoRA7Ox5C2jCl8
Hotel Sudu Araliya Polonnaruwa,Hotel,North Central,Polonnaruwa,Navanjana Kodagoda,4,"I stayed at Hotel Sudu Araliya during a recent trip to Polonnaruwa and really enjoyed the experience. The lake view is absolutely beautiful, such a peaceful setting to unwind and take in the surroundings.

The staff were genuinely lovely. Super attentive, always ready to help, and made us feel very welcome throughout the stay. Their hospitality was definitely a highlight.

That said, the hotel could use a bit of a refresh. Some areas feel a little dated, and a few renovations would go a long way in elevating the overall vibe. Also, the buffet could be improved with more variety and some modern options.

Despite those small drawbacks, it’s a great place to relax. With a few upgrades, this hotel could easily become one of the top spots in the area.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fexv3x-FTIWjZBl9BTv3VVS1wp7dC5t0VuVrlcdapXAQZLDETRSUE9Yc4oyJ6aMoyKXjlE97jL6Eyaw4Pu92Dr5-3TuCLRPXF7KH0dKdXTH8v04tVyi0TgfgKXqmwDMy7u538olayx_Pa3rNEeMpJZAyFbHHNegF2X1sVugg6TzoBoREGhKoDWkPnfArnDCRSCJmhbgekSGzEivoOENln1MH5n7pWmrt2iyea-diPA4P3jQTJoLQYPpMKzVFC2uCwMNrazx9yIfaPgt1aXQ9DW7kPaKuw5GwkXHreN-Sd8QuO5avM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ87b8KspE-zoRA7Ox5C2jCl8
Hotel Sudu Araliya Polonnaruwa,Hotel,North Central,Polonnaruwa,induwari Gunasekara,3,"The rooms are very nice and clean. The bathroom was spacious with great water pressure and hot water, which we really appreciated. However, there was a small water leak from the bathroom to the room, which was a bit unpleasant, and we also noticed a slight odor from the toilet. On the positive side, the location is excellent and the buffet was really nice. Overall, it’s a good place to stay with just a few areas for improvement.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fexv3x-FTIWjZBl9BTv3VVS1wp7dC5t0VuVrlcdapXAQZLDETRSUE9Yc4oyJ6aMoyKXjlE97jL6Eyaw4Pu92Dr5-3TuCLRPXF7KH0dKdXTH8v04tVyi0TgfgKXqmwDMy7u538olayx_Pa3rNEeMpJZAyFbHHNegF2X1sVugg6TzoBoREGhKoDWkPnfArnDCRSCJmhbgekSGzEivoOENln1MH5n7pWmrt2iyea-diPA4P3jQTJoLQYPpMKzVFC2uCwMNrazx9yIfaPgt1aXQ9DW7kPaKuw5GwkXHreN-Sd8QuO5avM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ87b8KspE-zoRA7Ox5C2jCl8
Giritale Hotel Polonnaruwa,Hotel,North Central,Polonnaruwa,Thimath Siriwardana,5,One of the best places to stay at in the town of Giritale. The view is majestic with wildlife everywhere you look. The food can only be described in one word: Delicious. The hospitality of the staff was helpful and great. A big thanks to Wijaya for all of his help during our trip. Seriously a must visit place. Would recommend to all.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2crTM7iKTOrxsO95wwMYTvmT-1d12Anfq0YDlYiEPqflHcYoKfflyXKkffH9XOyW6l2x5FILW8Ugk7dMPqDLvSIgqe104Sx8Z11SbmyK-m4TelyA3mc16WCOJyBEuwEN9HVEXlUdGktdsBNvmoXkW7kupaSWwZ9bD7cYxU6oOjg-CWOAi7NpDVEgkE4ZD8x64jJettQrDJkiO56UM6aTlwNZ6uOgeZsBWVLHYtCvMdXXS0wtFGf7-iOdzkjwqDdb0gRd9rSaGLUv5uAFxlMGprM2ZEYCJMbK32eyFLJMDNaF_X_0-mzrjpUzzWGOkgP5IYbKZZ1fqKZT7sQ3uyGzoU05l2dh5Ep8LOD4RLBO07FAVbOVzMNZpcNCqxvc9486Fi2N7ar_ab2WKJOzUr9dhVDA3OBDfFw44tiNEI7etHXnJ1ypUZux3JPZyjteQfRso6-6XLl801awWqM9UG5nq4kYH2F0bpBlNIS_UTua5GVmvPmHYWR9pM34QUlnp4X8eSlbpZGQSfPURjdFQ2GjC4Et4HfX0NuxOIOZiLGCauD1g94f6OL8LK8HS7K1lqqB_8eKQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJLeObFLFd-zoROnpaQzFfhAY
Giritale Hotel Polonnaruwa,Hotel,North Central,Polonnaruwa,No Gloves,5,Spent two nights here and had a wonderful time. Staff were great. Lovely big hotel with sensational views. Pool table and pool. Breakfast was great (both Western and Sri Lankan). Dinner was fantastic. Cool temple nearby and lake is close.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2crTM7iKTOrxsO95wwMYTvmT-1d12Anfq0YDlYiEPqflHcYoKfflyXKkffH9XOyW6l2x5FILW8Ugk7dMPqDLvSIgqe104Sx8Z11SbmyK-m4TelyA3mc16WCOJyBEuwEN9HVEXlUdGktdsBNvmoXkW7kupaSWwZ9bD7cYxU6oOjg-CWOAi7NpDVEgkE4ZD8x64jJettQrDJkiO56UM6aTlwNZ6uOgeZsBWVLHYtCvMdXXS0wtFGf7-iOdzkjwqDdb0gRd9rSaGLUv5uAFxlMGprM2ZEYCJMbK32eyFLJMDNaF_X_0-mzrjpUzzWGOkgP5IYbKZZ1fqKZT7sQ3uyGzoU05l2dh5Ep8LOD4RLBO07FAVbOVzMNZpcNCqxvc9486Fi2N7ar_ab2WKJOzUr9dhVDA3OBDfFw44tiNEI7etHXnJ1ypUZux3JPZyjteQfRso6-6XLl801awWqM9UG5nq4kYH2F0bpBlNIS_UTua5GVmvPmHYWR9pM34QUlnp4X8eSlbpZGQSfPURjdFQ2GjC4Et4HfX0NuxOIOZiLGCauD1g94f6OL8LK8HS7K1lqqB_8eKQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJLeObFLFd-zoROnpaQzFfhAY
Giritale Hotel Polonnaruwa,Hotel,North Central,Polonnaruwa,Manoj L Jayawardhana,4,"We had a fantastic stay at Lavendish Lake Giritale. The staff were friendly and welcoming, and the room — including the bathroom — was very clean and well maintained. The buffet offered a good variety of dishes, though the overall quality could be improved. The highlight was definitely the breathtaking lake view from our room.

Overall, a pleasant and memorable experience.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2crTM7iKTOrxsO95wwMYTvmT-1d12Anfq0YDlYiEPqflHcYoKfflyXKkffH9XOyW6l2x5FILW8Ugk7dMPqDLvSIgqe104Sx8Z11SbmyK-m4TelyA3mc16WCOJyBEuwEN9HVEXlUdGktdsBNvmoXkW7kupaSWwZ9bD7cYxU6oOjg-CWOAi7NpDVEgkE4ZD8x64jJettQrDJkiO56UM6aTlwNZ6uOgeZsBWVLHYtCvMdXXS0wtFGf7-iOdzkjwqDdb0gRd9rSaGLUv5uAFxlMGprM2ZEYCJMbK32eyFLJMDNaF_X_0-mzrjpUzzWGOkgP5IYbKZZ1fqKZT7sQ3uyGzoU05l2dh5Ep8LOD4RLBO07FAVbOVzMNZpcNCqxvc9486Fi2N7ar_ab2WKJOzUr9dhVDA3OBDfFw44tiNEI7etHXnJ1ypUZux3JPZyjteQfRso6-6XLl801awWqM9UG5nq4kYH2F0bpBlNIS_UTua5GVmvPmHYWR9pM34QUlnp4X8eSlbpZGQSfPURjdFQ2GjC4Et4HfX0NuxOIOZiLGCauD1g94f6OL8LK8HS7K1lqqB_8eKQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJLeObFLFd-zoROnpaQzFfhAY
Giritale Hotel Polonnaruwa,Hotel,North Central,Polonnaruwa,Toni inIndia,5,"Seriously, I don’t get why anyone would give this less than 5 stars. Great value, the best view ever! High-quality materials in the rooms and throughout. It’s an old hotel, but in a good way – full of character. Staff are super professional. Highly recommended.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2crTM7iKTOrxsO95wwMYTvmT-1d12Anfq0YDlYiEPqflHcYoKfflyXKkffH9XOyW6l2x5FILW8Ugk7dMPqDLvSIgqe104Sx8Z11SbmyK-m4TelyA3mc16WCOJyBEuwEN9HVEXlUdGktdsBNvmoXkW7kupaSWwZ9bD7cYxU6oOjg-CWOAi7NpDVEgkE4ZD8x64jJettQrDJkiO56UM6aTlwNZ6uOgeZsBWVLHYtCvMdXXS0wtFGf7-iOdzkjwqDdb0gRd9rSaGLUv5uAFxlMGprM2ZEYCJMbK32eyFLJMDNaF_X_0-mzrjpUzzWGOkgP5IYbKZZ1fqKZT7sQ3uyGzoU05l2dh5Ep8LOD4RLBO07FAVbOVzMNZpcNCqxvc9486Fi2N7ar_ab2WKJOzUr9dhVDA3OBDfFw44tiNEI7etHXnJ1ypUZux3JPZyjteQfRso6-6XLl801awWqM9UG5nq4kYH2F0bpBlNIS_UTua5GVmvPmHYWR9pM34QUlnp4X8eSlbpZGQSfPURjdFQ2GjC4Et4HfX0NuxOIOZiLGCauD1g94f6OL8LK8HS7K1lqqB_8eKQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJLeObFLFd-zoROnpaQzFfhAY
Giritale Hotel Polonnaruwa,Hotel,North Central,Polonnaruwa,Bhanuka Oshan,4,"We had an amazing stay at Lavendish, Girithale! The service was truly exceptional — the staff were warm, attentive, and always ready to help. The food was absolutely delicious, with a great variety of flavours that made every meal enjoyable. Highly recommend this place for anyone looking for comfort, great hospitality, and a peaceful getaway. Thank you for the wonderful experience!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2crTM7iKTOrxsO95wwMYTvmT-1d12Anfq0YDlYiEPqflHcYoKfflyXKkffH9XOyW6l2x5FILW8Ugk7dMPqDLvSIgqe104Sx8Z11SbmyK-m4TelyA3mc16WCOJyBEuwEN9HVEXlUdGktdsBNvmoXkW7kupaSWwZ9bD7cYxU6oOjg-CWOAi7NpDVEgkE4ZD8x64jJettQrDJkiO56UM6aTlwNZ6uOgeZsBWVLHYtCvMdXXS0wtFGf7-iOdzkjwqDdb0gRd9rSaGLUv5uAFxlMGprM2ZEYCJMbK32eyFLJMDNaF_X_0-mzrjpUzzWGOkgP5IYbKZZ1fqKZT7sQ3uyGzoU05l2dh5Ep8LOD4RLBO07FAVbOVzMNZpcNCqxvc9486Fi2N7ar_ab2WKJOzUr9dhVDA3OBDfFw44tiNEI7etHXnJ1ypUZux3JPZyjteQfRso6-6XLl801awWqM9UG5nq4kYH2F0bpBlNIS_UTua5GVmvPmHYWR9pM34QUlnp4X8eSlbpZGQSfPURjdFQ2GjC4Et4HfX0NuxOIOZiLGCauD1g94f6OL8LK8HS7K1lqqB_8eKQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJLeObFLFd-zoROnpaQzFfhAY
Forest Rock Garden Anuradhapura,Hotel,North Central,Anuradhapura,Heather Sinclair,3,"I stayed here with a group and had a single villa. On the surface everything appears lovely and high end, but as you use the rooms the wear and age is evident. The room I stayed in had no cell reception or WiFi, and the room phone did not work. There was no water provided in the room, I had no way to contact reception to ask for some. I arrived at night and did not know where or how to find other parts of the hotel. My shower door was askew and the top hinge was held in by what appeared to be a plastic card. The robes had holes and were musty. You will be woken up by monkeys jumping on the roof, trying to open doors, and licking and chewing on the windows.

I only had one meal at the hotel, breakfast. My food was stolen by a cheeky monkey who was quickly chased off by the staff.

The location is great if you want to really be away from everything. There are monkeys, trees, silence, and nature. The staff was wonderful, when you can find them.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fYCK0XrvJVfGeb1UybbfE9nCCsTdIVB-WpzB73im3mr0Y7vC5sXkYhkUwgXkbVDoBShirJHer9ZFlnrDRIQJtbMN2FT3wxFS7IxEjLeYrYzH7TiTPBGLvQ7Y6Kvarj_UEmIvXa0n6cScNQ-hpVjvidtcPudTktJd11Hq1CVftJPHfyfmVCSPQvQAQPPsZp8tB_ih11NSbG8aqMDKG7zKCrbuflOi7ZIM8wkz379dtk9t_T0KP1qgN5K9CQkb8DfFJV1gfcBp1SUN4BebR7imAvvW30TcpiQB7-rZfLTMPlKj7a8CE&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJlZveOlf3_DoRaufWcgiXg5I
Forest Rock Garden Anuradhapura,Hotel,North Central,Anuradhapura,rakesh roy,1,"This hotel is no less than a haunted place.
If you are traveling solo or as a couple then avoid this hotel as there is a high possibility of anyone getting a heart attack due to fear at night.
This old beautiful property in the middle of the forest has neither proper staff nor security.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fYCK0XrvJVfGeb1UybbfE9nCCsTdIVB-WpzB73im3mr0Y7vC5sXkYhkUwgXkbVDoBShirJHer9ZFlnrDRIQJtbMN2FT3wxFS7IxEjLeYrYzH7TiTPBGLvQ7Y6Kvarj_UEmIvXa0n6cScNQ-hpVjvidtcPudTktJd11Hq1CVftJPHfyfmVCSPQvQAQPPsZp8tB_ih11NSbG8aqMDKG7zKCrbuflOi7ZIM8wkz379dtk9t_T0KP1qgN5K9CQkb8DfFJV1gfcBp1SUN4BebR7imAvvW30TcpiQB7-rZfLTMPlKj7a8CE&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJlZveOlf3_DoRaufWcgiXg5I
Forest Rock Garden Anuradhapura,Hotel,North Central,Anuradhapura,Shehan Kavinda,5,"A Hidden Paradise in the North: A Review of Frost Rock Garden, Anuradhapura

Tucked away in the historic city of Anuradhapura, Frost Rock Garden is a serene and beautifully landscaped retreat that combines natural charm with modern elegance. Whether you're a traveler exploring Sri Lanka's ancient ruins or a local looking for a peaceful getaway, this spot offers a refreshing change of pace. I recently had the pleasure of visiting this hidden gem, and it turned out to be a memorable experience full of relaxation, beauty, and warm hospitality.

A Beautifully Designed Oasis
From the moment you enter Frost Rock Garden, you’re greeted with a stunning landscape — rock-themed architecture mixed with greenery, calm water features, and well-maintained paths. The garden layout is both aesthetic and thoughtful, designed to give visitors a sense of calm and wonder. Large natural boulders are creatively incorporated into the garden’s layout, enhancing the rustic feel while maintaining a modern touch.

Ideal for Relaxation and Photos
The peaceful environment here is perfect for a relaxing walk, a quiet picnic, or just to sit and enjoy nature. It’s also a haven for photography enthusiasts — every corner is picture-worthy. Whether it’s the reflection of trees on the water, the artistic stone arrangements, or the contrast between natural and modern textures, you’ll find many Instagram-worthy spots here.

Events and Gatherings
Frost Rock Garden is also an excellent venue for private functions. I learned that it is often used for wedding shoots, family outings, and small gatherings. The staff is well-experienced in organizing events and maintaining the space to ensure a clean, welcoming atmosphere. The garden’s peaceful surroundings make it a favorite spot for couples looking to capture romantic moments.

Calm Location, Yet Easily Accessible
Although it feels like a peaceful escape, the location is surprisingly accessible from the main areas of Anuradhapura. It’s not far from the sacred sites, yet far enough to give you a sense of quiet and privacy. Parking is available, and the entrance is clearly marked, making it convenient even for first-time visitors.

Friendly Staff and Service
Another highlight of my visit was the friendly and professional staff. From the moment we entered, we were warmly welcomed and guided through the space. The team clearly takes pride in maintaining the garden’s beauty and ensuring that guests have a relaxing experience. They were attentive but not intrusive, which made our visit even more comfortable.

Perfect for All Ages
Whether you're with family, your partner, friends, or even traveling solo, Frost Rock Garden is a place that suits all types of visitors. Kids can explore the garden paths and open spaces safely, while adults will enjoy the peace and nature. It’s also a great stopover for travelers who want to escape the heat and crowd of the city for a while.

Final Thoughts
Frost Rock Garden in Anuradhapura is truly a gem that deserves more attention. It combines natural beauty, thoughtful design, and top-tier hospitality to create a space that’s both relaxing and inspiring. I highly recommend this spot to anyone visiting Anuradhapura — it’s not just a garden, it’s an experience of peace, elegance, and harmony with nature.

Whether you're planning a romantic photo shoot, a quiet afternoon, or a unique spot to visit after touring the ancient city, Frost Rock Garden is a must-see. Don’t forget your camera — and your sense of wonder.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fYCK0XrvJVfGeb1UybbfE9nCCsTdIVB-WpzB73im3mr0Y7vC5sXkYhkUwgXkbVDoBShirJHer9ZFlnrDRIQJtbMN2FT3wxFS7IxEjLeYrYzH7TiTPBGLvQ7Y6Kvarj_UEmIvXa0n6cScNQ-hpVjvidtcPudTktJd11Hq1CVftJPHfyfmVCSPQvQAQPPsZp8tB_ih11NSbG8aqMDKG7zKCrbuflOi7ZIM8wkz379dtk9t_T0KP1qgN5K9CQkb8DfFJV1gfcBp1SUN4BebR7imAvvW30TcpiQB7-rZfLTMPlKj7a8CE&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJlZveOlf3_DoRaufWcgiXg5I
Forest Rock Garden Anuradhapura,Hotel,North Central,Anuradhapura,Raj Rajasri,4,"It’s a natural experience closer to national park and Anuradhapura. Olden chalet style large rooms that need some work but staff are nice, helpful and courteous. Pictorial atmosphere where it will give you a different look but nice.

In the night you will hear all kind of animals noises. When we stayed, we were the only guests occupied two rooms out of 24.

Food is somewhat local, tasty and spicy. I liked the seafood curry and string hopper. I would recommend.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fYCK0XrvJVfGeb1UybbfE9nCCsTdIVB-WpzB73im3mr0Y7vC5sXkYhkUwgXkbVDoBShirJHer9ZFlnrDRIQJtbMN2FT3wxFS7IxEjLeYrYzH7TiTPBGLvQ7Y6Kvarj_UEmIvXa0n6cScNQ-hpVjvidtcPudTktJd11Hq1CVftJPHfyfmVCSPQvQAQPPsZp8tB_ih11NSbG8aqMDKG7zKCrbuflOi7ZIM8wkz379dtk9t_T0KP1qgN5K9CQkb8DfFJV1gfcBp1SUN4BebR7imAvvW30TcpiQB7-rZfLTMPlKj7a8CE&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJlZveOlf3_DoRaufWcgiXg5I
Forest Rock Garden Anuradhapura,Hotel,North Central,Anuradhapura,Eshana Ranawaka,1,"Absolutely avoid this place! Don’t fall into false advertising. This place is not a star hotel.

1. The pool has been out of commission for years. The filters aren’t working, and the water is hazy and smells terrible.
2. The food is subpar; it was significantly better back in 2015. There are no juices, coffee or other food options available, and for 45k per night, the dining experience is nowhere near what you expect at similarly priced hotels.
3. I found a scorpion on top of the bed awning in room 116. I called the hotel three times for assistance, but no one came to remove it. I had to deal with it myself at midnight!
4. The walkways are completely unlit, posing a serious hazard when walking to and from the restaurant. They haven’t not put any effort to fix the already existing footpath lighting system. It is also hard to find the way around the resort at night.
5. There is a lack of responsible staff at the hotel, even in emergencies. The phones in the villas to contact the front desk are not functioning.
6. The bed linens and pillows are stained, and even the white towels are a dingy gray.
7. The split-type air conditioner in room 111 hasn’t been serviced in ages; it’s incredibly noisy, forcing us to turn it off in the middle of the night.
8. Driver accommodation is even worst. There’s a noticeable lack of water in the toilets. We've been informed that wild elephants have damaged the pipes, which raises questions about why only those specific pipes were affected.

I came in with high hopes for a luxury experience like we had back in 2015, but it’s clear that management has utterly neglected this place. Only a handful of staff members seem to truly care about maintaining it.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fYCK0XrvJVfGeb1UybbfE9nCCsTdIVB-WpzB73im3mr0Y7vC5sXkYhkUwgXkbVDoBShirJHer9ZFlnrDRIQJtbMN2FT3wxFS7IxEjLeYrYzH7TiTPBGLvQ7Y6Kvarj_UEmIvXa0n6cScNQ-hpVjvidtcPudTktJd11Hq1CVftJPHfyfmVCSPQvQAQPPsZp8tB_ih11NSbG8aqMDKG7zKCrbuflOi7ZIM8wkz379dtk9t_T0KP1qgN5K9CQkb8DfFJV1gfcBp1SUN4BebR7imAvvW30TcpiQB7-rZfLTMPlKj7a8CE&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJlZveOlf3_DoRaufWcgiXg5I
Palm Garden Village Hotel,Hotel,North Central,Anuradhapura,yohan vonlan,1,"This was by far the worst service I have ever experienced. I strongly recommend not going there. The customer service was extremely poor, the staff were unfriendly, and the food quality was disappointing. On top of that, the prices do not reflect any value for the money paid. Overall, a very unsatisfactory experience.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dvyLkW4Cpcj3dpNu_ENX2GCtzi2cp71jIsvyh0bCyPteQ73OYxGyOUmqLoiK0pSF9rQgyHFdcxtF-ht9q6nyqnTc01kQvj2lGR79UsIN7bgnP_IcU8HWSsodWznXh77KcN4qad7No3VFv71aktKa2M54a0XUL6ghemDhEFv0AbMic-SgHKg8xFMEQMZnqxxlH29S7teHQL_A4TXA_vlg8_09Yi1p8cB05wtevuRiVM59WQCXPLSSBcsh0dMe8iGupFpz0tLqt3A3uzymesQ37EpZFzbrrb1MV0ds6-1kuo8IUt3hrRF0DZmgZ7xrqr2ChEKUBxP-_WdO7oYuZi03YHBOWJMs-EtF6OSmGYFVWN7uYxV-kRGibZnDJ7xuyOtDjhpvAYgpAo4wqnwczn4UBiyyEfPldPobn7cuRq8YxfNTpJlz_eeRIBdc22aodLLtbAnrnKbod95_u0t7UvGPfFxtyZgG-jvj_N8gj_ih_pjhQV8Dy56F6GcpdLKtKph0FGRn4sz_EH6W3OTr5NXyRwBgTYFvfOWqgu9eVJrQbtQH9IP5m9E2WJ170quZ3Td1cu5wJsOWvqLQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJhZPh5oz2_DoR6gN8S91oCdg
